train_loss,val_loss,lr
0.26014826198418933,0.2702899670600891,0.0001490131233363869
0.25901086007555324,0.26700793743133544,0.00014812909747525697
0.2596510164439678,0.27062982082366943,0.00014724034202256812
0.258531179279089,0.2680304741859436,0.00014634695444037114
0.2598576880991459,0.2723954010009766,0.00014544903269868192
0.2595215712984403,0.2669012713432312,0.00014454667526473812
0.25952346498767537,0.2692689800262451,0.000143639981092201
0.2573772817850113,0.26905463099479676,0.00014272904961030414
0.25879645223418873,0.2691689431667328,0.00014181398071294978
0.25915223732590675,0.269774284362793,0.0001408948747477544
0.2584006128211816,0.2668998372554779,0.00013997183250504444
0.2598345950245857,0.2654659783840179,0.00013904495520680353
0.2589081935584545,0.2705441319942474,0.00013811434449557248
0.25893032116194564,0.2662250566482544,0.00013718010242330273
0.25774727016687393,0.2671942818164825,0.00013624233144016545
0.2586345498760541,0.2668545687198639,0.0001353011343833167
0.2578210507829984,0.2671199667453766,0.00013435661446562007
0.25826857301096123,0.2697567915916443,0.0001334088752643283
0.25783494114875793,0.26631250023841857,0.00013245802070972488
0.2568066989382108,0.26446874022483824,0.00013150415507372687
0.25756681772569817,0.2655896973609924,0.0001305473829584503
0.25825767156978446,0.2687734496593475,0.00012958780928473956
0.2593357128401597,0.2659630060195923,0.00012862553928066125
0.25755766903360683,0.2649436616897583,0.00012766067846996525
0.25711052119731903,0.27072343349456784,0.00012669333266051238
0.2589175303777059,0.26605657577514646,0.00012572360793267165
0.25748945648471516,0.2690377020835876,0.00012475161062768723
0.2566426955163479,0.26825439453125,0.00012377744733601707
0.2570359446108341,0.26615827679634096,0.00012280122488564398
0.25849411077797413,0.26635040998458864,0.00012182305033036054
0.2572192394485076,0.26610920250415804,0.00012084303093802984
0.2555405410627524,0.26581141352653503,0.00011986127417882207
0.2571168380479018,0.2643496549129486,0.00011887788771342925
0.2581692598760128,0.2625825548171997,0.00011789297938125905
0.2562955245375633,0.26505564749240873,0.00011690665718860903
0.2570737587908904,0.2689694702625275,0.00011591902929682245
0.25679902484019596,0.26746764421463015,0.00011493020401042722
0.256751944621404,0.2670804238319397,0.000113940289765259
0.25599557099243003,0.26504933953285215,0.0001129493951165701
0.2550422567874193,0.2643724811077118,0.00011195762872712513
0.25739600012699765,0.26471619844436645,0.0001109650993552849
0.2559037897735834,0.27091790199279786,0.0001099719158430798
0.25784690802296,0.2692345929145813,0.00010897818710427409
0.2553472158809503,0.2682604217529297,0.00010798402211242227
0.25550395747025806,0.2639693397283554,0.00010698952988891901
0.2561254110187292,0.2675238847732544,0.00010599481949104345
0.2543597376594941,0.26582183718681335,0.0001050000000000001
0.25441579644878703,0.2635014033317566,0.00010400518050895676
0.2543519275883834,0.2657856500148773,0.00010301047011108121
0.2553723982224862,0.26805144786834717,0.00010201597788757791
0.25672494309643906,0.265036301612854,0.00010102181289572614
0.2554686789711316,0.2680105626583099,0.00010002808415692043
0.25441226549446583,0.2656692373752594,9.903490064471534e-05
0.2549456513176362,0.2645715367794037,9.80423712728751e-05
